node_id,pmid,title,journal,year,doi,n_authors,n_mesh_terms
paper_19832910,19832910,Increased salivary lipid peroxidation in human subjects with oral lichen planus.,International journal of dental hygiene,2009.0,10.1111/j.1601-5037.2009.00365.x,4,18
paper_28122024,28122024,"Long Non-Coding RNA HOTAIR Regulates the Proliferation, Self-Renewal Capacity, Tumor Formation and Migration of the Cancer Stem-Like Cell (CSC) Subpopulation Enriched from Breast Cancer Cells.",PloS one,2017.0,10.1371/journal.pone.0170860,6,12
paper_34912536,34912536,A Study of Cloud-Based Remote Clinical Care Technology.,Journal of healthcare engineering,2021.0,10.1155/2021/8024091,2,6
paper_38192304,38192304,First molecular detection of <i>Francisella tularensis</i> in turtle (<i>Testudo graeca</i>) and ticks (<i>Hyalomma aegyptium</i>) in Northwest of Iran.,International journal for parasitology. Parasites and wildlife,2024.0,10.1016/j.ijppaw.2023.11.005,4,0
paper_38139055,38139055,The Ameliorating Effects of n-3 Polyunsaturated Fatty Acids on Liver Steatosis Induced by a High-Fat Methionine Choline-Deficient Diet in Mice.,International journal of molecular sciences,2023.0,10.3390/ijms242417226,11,14
paper_34840694,34840694,Factors Associated with Cranial Nerve Injury after Radiotherapy for Large Brain Metastases.,Journal of healthcare engineering,2021.0,10.1155/2021/1159145,4,3
paper_38140632,38140632,Phylogenetic Analysis of Hepatitis C Virus Infections in a Large Belgian Cohort Using Next-Generation Sequencing of Full-Length Genomes.,Viruses,2023.0,10.3390/v15122391,19,12
paper_38071287,38071287,"Strain structure analysis of Mycobacterium tuberculosis circulating among HIV negative, positive and drug resistant TB patients attending chest clinics in Western Kenya.",BMC pulmonary medicine,2023.0,10.1186/s12890-023-02802-z,7,8
paper_26750490,26750490,miR-17-5p promotes the growth of osteosarcoma in a BRCC2-dependent mechanism.,Oncology reports,2016.0,10.3892/or.2016.4542,4,14
paper_35388316,35388316,Clinical Application of Artificial Intelligence: Auto-Discerning the Effectiveness of Lidocaine Concentration Levels in Osteosarcoma Femoral Tumor Segment Resection.,Journal of healthcare engineering,2022.0,10.1155/2022/7069348,3,11
paper_38094281,38094281,The Role of Circular RNAs in Male Infertility and Reproductive Cancers: A Narrative Review.,Iranian journal of medical sciences,2023.0,10.30476/IJMS.2022.95302.2661,5,7
paper_36199769,36199769,Effects of Nursing Care for the Treatment of Patients with Bladder Cancer: A Systematic Review and Meta-analysis.,Computational and mathematical methods in medicine,2022.0,10.1155/2022/9554223,6,3
paper_34483720,34483720,Mathematical analysis of COVID-19 pandemic by using the concept of SIR model.,Soft computing,2023.0,10.1007/s00500-021-06133-1,4,0
paper_32775413,32775413,Circular RNA circHIPK3 Promotes Cell Metastasis through miR-637/STAT3 Axis in Osteosarcoma.,BioMed research international,2020.0,10.1155/2020/2727060,8,11
paper_38273938,38273938,Post-translational modification and mitochondrial function in Parkinson's disease.,Frontiers in molecular neuroscience,2023.0,10.3389/fnmol.2023.1329554,3,0
paper_38221427,38221427,Morphological and Molecular Characterization of Two New and Two Already Known Species of the Genus Pallisentis (Acanthocephala: Quadrigyridae) from India with an Update in Key to the Species.,Zootaxa,2023.0,10.11646/zootaxa.5352.4.8,2,9
paper_38486933,38486933,"Integrating primary care, shared decision making, and community engagement to facilitate equitable access to multi-cancer early detection clinical trials.",Frontiers in oncology,2023.0,10.3389/fonc.2023.1307459,4,0
paper_35983532,35983532,Efficacy and Clinical Value of Negative-Pressure Wound Therapy with Instillation (NPWTi) of Compound Phellodendron Liquid in the Treatment of Diabetic Foot Ulcer: A Prospective Cohort Study.,Computational and mathematical methods in medicine,2022.0,10.1155/2022/7540020,6,10
paper_38179121,38179121,Development of Molecular Markers to Detect <i>Diaporthe</i> spp. from Decayed Soybean Seeds.,Mycobiology,2023.0,10.1080/12298093.2023.2281725,2,0
paper_38076177,38076177,"Study of the kinetic, equilibrium, and thermodynamic aspects of the removal and recovery of divalent lead heavy metal ions from industrial wastewaters contaminated by vesavin-enriched XAD-11600 amberlite resin.",Heliyon,2023.0,10.1016/j.heliyon.2023.e22761,6,0
paper_28498402,28498402,Effects of RUNX3 mediated Notch signaling pathway on biological characteristics of colorectal cancer cells.,International journal of oncology,2017.0,10.3892/ijo.2017.3988,3,17
paper_38211383,38211383,"Molecular toxicity of nitrobenzene derivatives to tetrahymena pyriformis based on SMILES descriptors using Monte Carlo, docking, and MD simulations.",Computers in biology and medicine,2024.0,10.1016/j.compbiomed.2023.107880,8,5
paper_15122332,15122332,"Inhibition of cathepsin B and MMP-9 gene expression in glioblastoma cell line via RNA interference reduces tumor cell invasion, tumor growth and angiogenesis.",Oncogene,2004.0,10.1038/sj.onc.1207616,7,26
paper_37703780,37703780,Reverse iontophoresis generated by porous microneedles produces an electroosmotic flow for glucose determination.,Talanta,2024.0,10.1016/j.talanta.2023.125156,7,7
paper_38295661,38295661,Qihuang Zhuyu formula alleviates coronary microthrombosis by inhibiting PI3K/Akt/αIIbβ3-mediated platelet activation.,Phytomedicine : international journal of phytotherapy and phytopharmacology,2024.0,10.1016/j.phymed.2023.155276,11,15
paper_38066428,38066428,Exercise is inversely associated with functional dyspepsia among a sample of Chinese male armed police recruits.,BMC gastroenterology,2023.0,10.1186/s12876-023-03072-z,7,9
paper_37958509,37958509,<i>Artemisia annua</i> Extract Attenuate Doxorubicin-Induced Hepatic Injury via PI-3K/Akt/Nrf-2-Mediated Signaling Pathway in Rats.,International journal of molecular sciences,2023.0,10.3390/ijms242115525,8,11
paper_38079031,38079031,Bacillus subtilis JATP-3 Improves Nitrogen Metabolism by Regulating Intestinal Flora and AKG in Weaned Piglets.,Probiotics and antimicrobial proteins,2025.0,10.1007/s12602-023-10196-x,11,9
paper_38283502,38283502,Adenoviral Conjunctivitis in the Andaman Islands: A Clinical and Molecular Epidemiological Study.,Cureus,2023.0,10.7759/cureus.51241,6,0
paper_38653412,38653412,Almond shell-derived biochar decreased toxic metals bioavailability and uptake by tomato and enhanced the antioxidant system and microbial community.,The Science of the total environment,2024.0,10.1016/j.scitotenv.2024.172632,14,10
paper_39286110,39286110,Advanced AI and renewable energy sources for unified rotor angle stability control.,Heliyon,2024.0,10.1016/j.heliyon.2024.e36455,3,0
paper_38168188,38168188,Diet-driven differential response of <i>Akkermansia muciniphila</i> modulates pathogen susceptibility.,bioRxiv : the preprint server for biology,2023.0,10.1101/2023.12.15.571894,8,0
paper_38563121,38563121,Evaluating the impact of recombinant human epidermal growth factor on scar formation in oral and maxillofacial traumatic wound healing.,International wound journal,2024.0,10.1111/iwj.14851,4,8
paper_24348091,24348091,Development of novel anti-Kv 11.1 antibody-conjugated PEG-TiO<sub>2</sub> nanoparticles for targeting pancreatic ductal adenocarcinoma cells.,Journal of nanoparticle research : an interdisciplinary forum for nanoscale science and technology,2013.0,10.1007/s11051-013-2111-6,7,0
paper_31286874,31286874,RNF43 ubiquitinates and degrades phosphorylated E-cadherin by c-Src to facilitate epithelial-mesenchymal transition in lung adenocarcinoma.,BMC cancer,2019.0,10.1186/s12885-019-5880-1,6,26
paper_38220149,38220149,[Acute myeloid leukemia with type I CBFB::MYH11 fusion gene not detected by screening test for leukemia-related chimeric genes].,[Rinsho ketsueki] The Japanese journal of clinical hematology,2023.0,10.11406/rinketsu.64.1503,14,9
paper_38855125,38855125,Mass spectrometry characterization of antibodies at the intact and subunit levels: from targeted to large-scale analysis.,International journal of mass spectrometry,2023.0,10.1016/j.ijms.2023.117117,3,0
paper_29207128,29207128,NR4A1-induced increase in the sensitivity of a human gastric cancer line to TNFα-mediated apoptosis is associated with the inhibition of JNK/Parkin-dependent mitophagy.,International journal of oncology,2018.0,10.3892/ijo.2017.4216,7,9
paper_26070226,26070226,"A randomized, placebo-controlled, double-blind study of hysteroscopic-guided pertubal diluted bupivacaine infusion for endometriosis-associated chronic pelvic pain.",International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics,2015.0,10.1016/j.ijgo.2015.03.043,2,17
paper_38092626,38092626,Shift in risk factors for mortality by period of the bloodstream infection timeline.,"Journal of microbiology, immunology, and infection = Wei mian yu gan ran za zhi",2024.0,10.1016/j.jmii.2023.11.008,5,7
paper_34993785,34993785,"COVID-19 pandemic: impacts on bees, beekeeping, and potential role of bee products as antiviral agents and immune enhancers.",Environmental science and pollution research international,2022.0,10.1007/s11356-021-17643-8,12,9
paper_38187743,38187743,Modulators of MAPK pathway activity during filamentous growth in <i>Saccharomyces cerevisiae</i>.,bioRxiv : the preprint server for biology,2023.0,10.1101/2023.12.22.573138,2,0
paper_38429765,38429765,Dietary polyphenols and the risk of metabolic syndrome: a systematic review and meta-analysis.,BMC endocrine disorders,2024.0,10.1186/s12902-024-01556-x,9,5
paper_38099280,38099280,Probucol is anti-hyperalgesic in a mouse peripheral nerve injury model of neuropathic pain.,"Neurobiology of pain (Cambridge, Mass.)",2023.0,10.1016/j.ynpai.2023.100141,11,0
paper_38993868,38993868,"Modern glucose-lowering drugs in liver transplant recipients: improvement in weight, glycemic control, and potentially allograft steatosis.",Frontiers in transplantation,2023.0,10.3389/frtra.2023.1223169,9,0
paper_38114825,38114825,Challenges and prospects of microbial α-amylases for industrial application: a review.,World journal of microbiology & biotechnology,2023.0,10.1007/s11274-023-03821-y,4,5
paper_38139241,38139241,Pigmented Microbial Extract (PMB) from <i>Exiguobacterium</i> Species MB2 Strain (PMB1) and <i>Bacillus subtilis</i> Strain MB1 (PMB2) Inhibited Breast Cancer Cells Growth In Vivo and In Vitro.,International journal of molecular sciences,2023.0,10.3390/ijms242417412,9,14
paper_26044095,26044095,SRF-miR‑29b-MMP2 axis inhibits NSCLC invasion and metastasis.,International journal of oncology,2015.0,10.3892/ijo.2015.3034,8,15
paper_34840983,34840983,SOCS3 Gene Polymorphism and Hypertension Susceptibility in Chinese Population: A Two-Center Case-Control Study.,BioMed research international,2021.0,10.1155/2021/8445461,7,22
paper_35811632,35811632,Evidence Summary of Temperature Management for Comatose Patients after Cardiopulmonary Resuscitation in ICUs.,Applied bionics and biomechanics,2022.0,10.1155/2022/2220487,5,0
paper_38484699,38484699,Effects of loose combined cutting seton surgery on wound healing and pain in patients with high anal fistula: A meta-analysis.,International wound journal,2024.0,10.1111/iwj.14675,7,5
paper_36133167,36133167,Grey Correlation Analysis of Low-Carbon Governance in Yangtze River Delta Cities.,Journal of environmental and public health,2022.0,10.1155/2022/2029087,1,8
paper_38375059,38375059,The Science of Precision Prevention: Research Opportunities and Clinical Applications to Reduce Cardiovascular Health Disparities.,JACC. Advances,2024.0,10.1016/j.jacadv.2023.100759,28,0
paper_38127688,38127688,"GHRL, LEP, LEPR genes polymorphism and their association with the metabolic syndrome in the Ukrainian population.",Endocrine regulations,2023.0,10.2478/enr-2023-0030,6,11
paper_38146370,38146370,Epstein-Barr virus infection as potential indicator of the occurrence and clinical presentation of systemic lupus erythematosus.,Frontiers in immunology,2023.0,10.3389/fimmu.2023.1307589,10,6
paper_26767085,26767085,Clinical Relevance of Anticoagulation and Dual Antiplatelet Therapy to the Outcomes of Patients With Atrial Fibrillation and Recent Percutaneous Coronary Intervention With Stent.,Journal of clinical medicine research,2016.0,10.14740/jocmr2443w,3,0
paper_35535444,35535444,Effects of N-acetylcysteine and metformin treatment on the stereopathological characteristics of uterus and ovary.,European journal of translational myology,2022.0,10.4081/ejtm.2022.10409,7,0
paper_34352022,34352022,Influence of the use of various imaging units and projections on the radiation dose received by children during chest digital radiography.,PloS one,2021.0,10.1371/journal.pone.0255749,8,11
paper_38136706,38136706,Antibiotic Resistance in <i>Helicobacter pylori</i> Isolates from Northwestern and Central Romania Detected by Culture-Based and PCR-Based Methods.,"Antibiotics (Basel, Switzerland)",2023.0,10.3390/antibiotics12121672,12,0
paper_28253329,28253329,Metformin inhibits the proliferation of benign prostatic epithelial cells.,PloS one,2017.0,10.1371/journal.pone.0173335,7,13
paper_35530072,35530072,Salidroside inhibits the proliferation and migration of gastric carcinoma cells and tumor growth <i>via</i> the activation of ERS-dependent autophagy and apoptosis.,RSC advances,2019.0,10.1039/c9ra00044e,6,0
paper_38069222,38069222,Opaganib (ABC294640) Induces Immunogenic Tumor Cell Death and Enhances Checkpoint Antibody Therapy.,International journal of molecular sciences,2023.0,10.3390/ijms242316901,3,10
